sample_id,source_id,active_layer,slot_index,declared_source_area_m2,package_power_fraction,source_power_W,surface_power_density_W_m2,surface_power_density_W_cm2,realized_source_control_volume_m3,q_W_m3,covered_control_volume_count,covered_x_node_count,covered_y_node_count,covered_z_node_count,resolved_x_interval_count,resolved_y_interval_count,group_id,split_role
p1g_g000_t0_b0_p1,src_07,silicon_die_upper,7,3.5002219226170407e-06,0.12000418438475854,0.7200251063085512,205708.41570245463,20.570841570245463,4.69970703125e-10,1532063810.618091,560,10,14,4,9,13,p1g_g000,train
p1g_g000_t0_b1_p0,src_00,silicon_die_lower,5,3.4994379785327137e-06,0.101868366945723,0.407473467782892,116439.68839640426,11.643968839640426,3.4606933593749927e-10,1177433032.831555,378,9,14,3,8,13,p1g_g000,train
p1g_g000_t0_b1_p0,src_01,silicon_die_lower,6,5.121348627475484e-06,0.1616897423361194,0.6467589693444776,126286.84676428497,12.628684676428497,5.712890624999987e-10,1132104589.0747805,624,13,16,3,12,15,p1g_g000,train
p1g_g000_t0_b1_p0,src_02,silicon_die_lower,1,3.7861505487738934e-06,0.11259609337338584,0.4503843734935434,118955.74877216539,11.89557487721654,4.2297363281249905e-10,1064804844.9232657,462,11,14,3,10,13,p1g_g000,train
p1g_g000_t0_b1_p0,src_03,silicon_die_lower,2,2.68996327259438e-06,0.08827068619410937,0.3530827447764375,131259.31806343995,13.125931806343994,2.9663085937499933e-10,1190310224.3656716,324,9,12,3,8,11,p1g_g000,train
p1g_g000_t0_b1_p0,src_04,silicon_die_upper,9,3.860845989252751e-06,0.13468659512863773,0.5387463805145509,139541.01821575713,13.954101821575712,4.833984374999999e-10,1114497562.9230309,576,12,12,4,11,11,p1g_g000,train
p1g_g000_t0_b1_p0,src_05,silicon_die_upper,10,4.266471815280144e-06,0.14631041859498267,0.5852416743799307,137172.28185685384,13.717228185685384,6.2774658203125e-10,932289702.7749912,748,11,17,4,10,16,p1g_g000,train
p1g_g000_t0_b1_p0,src_06,silicon_die_upper,4,3.563734948375684e-06,0.13457391304228342,0.5382956521691337,151048.17276449912,15.104817276449912,4.3640136718750016e-10,1233487547.5718997,520,10,13,4,9,12,p1g_g000,train
p1g_g000_t0_b1_p0,src_07,silicon_die_upper,7,3.5002219226170407e-06,0.12000418438475854,0.4800167375390342,137138.94380163643,13.713894380163643,4.69970703125e-10,1021375873.7453942,560,10,14,4,9,13,p1g_g000,train
p1g_g000_t0_b1_p1,src_00,silicon_die_lower,5,3.4994379785327137e-06,0.101868366945723,0.611210201674338,174659.5325946064,17.46595325946064,3.4606933593749927e-10,1766149549.2473326,378,9,14,3,8,13,p1g_g000,train
p1g_g000_t0_b1_p1,src_01,silicon_die_lower,6,5.121348627475484e-06,0.1616897423361194,0.9701384540167164,189430.27014642744,18.943027014642745,5.712890624999987e-10,1698156883.6121707,624,13,16,3,12,15,p1g_g000,train
p1g_g000_t0_b1_p1,src_02,silicon_die_lower,1,3.7861505487738934e-06,0.11259609337338584,0.6755765602403151,178433.62315824808,17.84336231582481,4.2297363281249905e-10,1597207267.3848987,462,11,14,3,10,13,p1g_g000,train
p1g_g000_t0_b1_p1,src_03,silicon_die_lower,2,2.68996327259438e-06,0.08827068619410937,0.5296241171646562,196888.97709515988,19.688897709515988,2.9663085937499933e-10,1785465336.5485075,324,9,12,3,8,11,p1g_g000,train
p1g_g000_t0_b1_p1,src_04,silicon_die_upper,9,3.860845989252751e-06,0.13468659512863773,0.8081195707718264,209311.5273236357,20.93115273236357,4.833984374999999e-10,1671746344.3845463,576,12,12,4,11,11,p1g_g000,train
p1g_g000_t0_b1_p1,src_05,silicon_die_upper,10,4.266471815280144e-06,0.14631041859498267,0.877862511569896,205758.42278528074,20.575842278528075,6.2774658203125e-10,1398434554.1624868,748,11,17,4,10,16,p1g_g000,train
p1g_g000_t0_b1_p1,src_06,silicon_die_upper,4,3.563734948375684e-06,0.13457391304228342,0.8074434782537006,226572.2591467487,22.657225914674868,4.3640136718750016e-10,1850231321.3578496,520,10,13,4,9,12,p1g_g000,train
p1g_g000_t0_b1_p1,src_07,silicon_die_upper,7,3.5002219226170407e-06,0.12000418438475854,0.7200251063085512,205708.41570245463,20.570841570245463,4.69970703125e-10,1532063810.618091,560,10,14,4,9,13,p1g_g000,train
p1g_g000_t1_b0_p0,src_00,silicon_die_lower,5,3.4994379785327137e-06,0.101868366945723,0.407473467782892,116439.68839640426,11.643968839640426,3.4606933593749927e-10,1177433032.831555,378,9,14,3,8,13,p1g_g000,train
p1g_g000_t1_b0_p0,src_01,silicon_die_lower,6,5.121348627475484e-06,0.1616897423361194,0.6467589693444776,126286.84676428497,12.628684676428497,5.712890624999987e-10,1132104589.0747805,624,13,16,3,12,15,p1g_g000,train
p1g_g000_t1_b0_p0,src_02,silicon_die_lower,1,3.7861505487738934e-06,0.11259609337338584,0.4503843734935434,118955.74877216539,11.89557487721654,4.2297363281249905e-10,1064804844.9232657,462,11,14,3,10,13,p1g_g000,train
p1g_g000_t1_b0_p0,src_03,silicon_die_lower,2,2.68996327259438e-06,0.08827068619410937,0.3530827447764375,131259.31806343995,13.125931806343994,2.9663085937499933e-10,1190310224.3656716,324,9,12,3,8,11,p1g_g000,train
p1g_g000_t1_b0_p0,src_04,silicon_die_upper,9,3.860845989252751e-06,0.13468659512863773,0.5387463805145509,139541.01821575713,13.954101821575712,4.833984374999999e-10,1114497562.9230309,576,12,12,4,11,11,p1g_g000,train
p1g_g000_t1_b0_p0,src_05,silicon_die_upper,10,4.266471815280144e-06,0.14631041859498267,0.5852416743799307,137172.28185685384,13.717228185685384,6.2774658203125e-10,932289702.7749912,748,11,17,4,10,16,p1g_g000,train
p1g_g000_t1_b0_p0,src_06,silicon_die_upper,4,3.563734948375684e-06,0.13457391304228342,0.5382956521691337,151048.17276449912,15.104817276449912,4.3640136718750016e-10,1233487547.5718997,520,10,13,4,9,12,p1g_g000,train
p1g_g000_t1_b0_p0,src_07,silicon_die_upper,7,3.5002219226170407e-06,0.12000418438475854,0.4800167375390342,137138.94380163643,13.713894380163643,4.69970703125e-10,1021375873.7453942,560,10,14,4,9,13,p1g_g000,train
p1g_g000_t1_b0_p1,src_00,silicon_die_lower,5,3.4994379785327137e-06,0.101868366945723,0.611210201674338,174659.5325946064,17.46595325946064,3.4606933593749927e-10,1766149549.2473326,378,9,14,3,8,13,p1g_g000,train
p1g_g000_t1_b0_p1,src_01,silicon_die_lower,6,5.121348627475484e-06,0.1616897423361194,0.9701384540167164,189430.27014642744,18.943027014642745,5.712890624999987e-10,1698156883.6121707,624,13,16,3,12,15,p1g_g000,train
p1g_g000_t1_b0_p1,src_02,silicon_die_lower,1,3.7861505487738934e-06,0.11259609337338584,0.6755765602403151,178433.62315824808,17.84336231582481,4.2297363281249905e-10,1597207267.3848987,462,11,14,3,10,13,p1g_g000,train
p1g_g000_t1_b0_p1,src_03,silicon_die_lower,2,2.68996327259438e-06,0.08827068619410937,0.5296241171646562,196888.97709515988,19.688897709515988,2.9663085937499933e-10,1785465336.5485075,324,9,12,3,8,11,p1g_g000,train
p1g_g000_t1_b0_p1,src_04,silicon_die_upper,9,3.860845989252751e-06,0.13468659512863773,0.8081195707718264,209311.5273236357,20.93115273236357,4.833984374999999e-10,1671746344.3845463,576,12,12,4,11,11,p1g_g000,train
p1g_g000_t1_b0_p1,src_05,silicon_die_upper,10,4.266471815280144e-06,0.14631041859498267,0.877862511569896,205758.42278528074,20.575842278528075,6.2774658203125e-10,1398434554.1624868,748,11,17,4,10,16,p1g_g000,train
p1g_g000_t1_b0_p1,src_06,silicon_die_upper,4,3.563734948375684e-06,0.13457391304228342,0.8074434782537006,226572.2591467487,22.657225914674868,4.3640136718750016e-10,1850231321.3578496,520,10,13,4,9,12,p1g_g000,train
p1g_g000_t1_b0_p1,src_07,silicon_die_upper,7,3.5002219226170407e-06,0.12000418438475854,0.7200251063085512,205708.41570245463,20.570841570245463,4.69970703125e-10,1532063810.618091,560,10,14,4,9,13,p1g_g000,train
p1g_g000_t1_b1_p0,src_00,silicon_die_lower,5,3.4994379785327137e-06,0.101868366945723,0.407473467782892,116439.68839640426,11.643968839640426,3.4606933593749927e-10,1177433032.831555,378,9,14,3,8,13,p1g_g000,train
p1g_g000_t1_b1_p0,src_01,silicon_die_lower,6,5.121348627475484e-06,0.1616897423361194,0.6467589693444776,126286.84676428497,12.628684676428497,5.712890624999987e-10,1132104589.0747805,624,13,16,3,12,15,p1g_g000,train
p1g_g000_t1_b1_p0,src_02,silicon_die_lower,1,3.7861505487738934e-06,0.11259609337338584,0.4503843734935434,118955.74877216539,11.89557487721654,4.2297363281249905e-10,1064804844.9232657,462,11,14,3,10,13,p1g_g000,train
p1g_g000_t1_b1_p0,src_03,silicon_die_lower,2,2.68996327259438e-06,0.08827068619410937,0.3530827447764375,131259.31806343995,13.125931806343994,2.9663085937499933e-10,1190310224.3656716,324,9,12,3,8,11,p1g_g000,train
p1g_g000_t1_b1_p0,src_04,silicon_die_upper,9,3.860845989252751e-06,0.13468659512863773,0.5387463805145509,139541.01821575713,13.954101821575712,4.833984374999999e-10,1114497562.9230309,576,12,12,4,11,11,p1g_g000,train
p1g_g000_t1_b1_p0,src_05,silicon_die_upper,10,4.266471815280144e-06,0.14631041859498267,0.5852416743799307,137172.28185685384,13.717228185685384,6.2774658203125e-10,932289702.7749912,748,11,17,4,10,16,p1g_g000,train
p1g_g000_t1_b1_p0,src_06,silicon_die_upper,4,3.563734948375684e-06,0.13457391304228342,0.5382956521691337,151048.17276449912,15.104817276449912,4.3640136718750016e-10,1233487547.5718997,520,10,13,4,9,12,p1g_g000,train
p1g_g000_t1_b1_p0,src_07,silicon_die_upper,7,3.5002219226170407e-06,0.12000418438475854,0.4800167375390342,137138.94380163643,13.713894380163643,4.69970703125e-10,1021375873.7453942,560,10,14,4,9,13,p1g_g000,train
p1g_g000_t1_b1_p1,src_00,silicon_die_lower,5,3.4994379785327137e-06,0.101868366945723,0.611210201674338,174659.5325946064,17.46595325946064,3.4606933593749927e-10,1766149549.2473326,378,9,14,3,8,13,p1g_g000,train
p1g_g000_t1_b1_p1,src_01,silicon_die_lower,6,5.121348627475484e-06,0.1616897423361194,0.9701384540167164,189430.27014642744,18.943027014642745,5.712890624999987e-10,1698156883.6121707,624,13,16,3,12,15,p1g_g000,train
p1g_g000_t1_b1_p1,src_02,silicon_die_lower,1,3.7861505487738934e-06,0.11259609337338584,0.6755765602403151,178433.62315824808,17.84336231582481,4.2297363281249905e-10,1597207267.3848987,462,11,14,3,10,13,p1g_g000,train
p1g_g000_t1_b1_p1,src_03,silicon_die_lower,2,2.68996327259438e-06,0.08827068619410937,0.5296241171646562,196888.97709515988,19.688897709515988,2.9663085937499933e-10,1785465336.5485075,324,9,12,3,8,11,p1g_g000,train
p1g_g000_t1_b1_p1,src_04,silicon_die_upper,9,3.860845989252751e-06,0.13468659512863773,0.8081195707718264,209311.5273236357,20.93115273236357,4.833984374999999e-10,1671746344.3845463,576,12,12,4,11,11,p1g_g000,train
p1g_g000_t1_b1_p1,src_05,silicon_die_upper,10,4.266471815280144e-06,0.14631041859498267,0.877862511569896,205758.42278528074,20.575842278528075,6.2774658203125e-10,1398434554.1624868,748,11,17,4,10,16,p1g_g000,train
p1g_g000_t1_b1_p1,src_06,silicon_die_upper,4,3.563734948375684e-06,0.13457391304228342,0.8074434782537006,226572.2591467487,22.657225914674868,4.3640136718750016e-10,1850231321.3578496,520,10,13,4,9,12,p1g_g000,train
p1g_g000_t1_b1_p1,src_07,silicon_die_upper,7,3.5002219226170407e-06,0.12000418438475854,0.7200251063085512,205708.41570245463,20.570841570245463,4.69970703125e-10,1532063810.618091,560,10,14,4,9,13,p1g_g000,train
p1g_g001_t0_b0_p0,src_00,silicon_die_lower,5,4.336090248032982e-06,0.2549886876641321,1.0199547506565283,235224.5207809545,23.52245207809545,4.94384765624999e-10,2063078843.7971103,540,12,15,3,11,14,p1g_g001,train
p1g_g001_t0_b0_p0,src_01,silicon_die_lower,6,4.444501511198083e-06,0.2329250566571395,0.931700226628558,209629.85933992942,20.962985933992943,4.998779296874989e-10,1863855496.1028483,546,13,14,3,12,13,p1g_g001,train
p1g_g001_t0_b0_p0,src_02,silicon_die_upper,5,5.024057527369637e-06,0.23857950884318346,0.9543180353727339,189949.66323014424,18.994966323014424,7.250976562500002e-10,1316123458.8844163,864,12,18,4,11,17,p1g_g001,train
p1g_g001_t0_b0_p0,src_03,silicon_die_upper,6,5.197174699591974e-06,0.2735067468355449,1.0940269873421795,210504.1778618815,21.05041778618815,6.982421875000003e-10,1566830258.7949529,832,13,16,4,12,15,p1g_g001,train
p1g_g001_t0_b0_p1,src_00,silicon_die_lower,5,4.336090248032982e-06,0.2549886876641321,1.5299321259847924,352836.78117143176,35.283678117143175,4.94384765624999e-10,3094618265.6956654,540,12,15,3,11,14,p1g_g001,train
p1g_g001_t0_b0_p1,src_01,silicon_die_lower,6,4.444501511198083e-06,0.2329250566571395,1.397550339942837,314444.7890098942,31.44447890098942,4.998779296874989e-10,2795783244.1542726,546,13,14,3,12,13,p1g_g001,train
p1g_g001_t0_b0_p1,src_02,silicon_die_upper,5,5.024057527369637e-06,0.23857950884318346,1.4314770530591008,284924.4948452164,28.49244948452164,7.250976562500002e-10,1974185188.3266246,864,12,18,4,11,17,p1g_g001,train
p1g_g001_t0_b0_p1,src_03,silicon_die_upper,6,5.197174699591974e-06,0.2735067468355449,1.6410404810132693,315756.2667928223,31.575626679282227,6.982421875000003e-10,2350245388.192429,832,13,16,4,12,15,p1g_g001,train
p1g_g001_t0_b1_p0,src_00,silicon_die_lower,5,4.336090248032982e-06,0.2549886876641321,1.0199547506565283,235224.5207809545,23.52245207809545,4.94384765624999e-10,2063078843.7971103,540,12,15,3,11,14,p1g_g001,train
p1g_g001_t0_b1_p0,src_01,silicon_die_lower,6,4.444501511198083e-06,0.2329250566571395,0.931700226628558,209629.85933992942,20.962985933992943,4.998779296874989e-10,1863855496.1028483,546,13,14,3,12,13,p1g_g001,train
p1g_g001_t0_b1_p0,src_02,silicon_die_upper,5,5.024057527369637e-06,0.23857950884318346,0.9543180353727339,189949.66323014424,18.994966323014424,7.250976562500002e-10,1316123458.8844163,864,12,18,4,11,17,p1g_g001,train
p1g_g001_t0_b1_p0,src_03,silicon_die_upper,6,5.197174699591974e-06,0.2735067468355449,1.0940269873421795,210504.1778618815,21.05041778618815,6.982421875000003e-10,1566830258.7949529,832,13,16,4,12,15,p1g_g001,train
p1g_g001_t0_b1_p1,src_00,silicon_die_lower,5,4.336090248032982e-06,0.2549886876641321,1.5299321259847924,352836.78117143176,35.283678117143175,4.94384765624999e-10,3094618265.6956654,540,12,15,3,11,14,p1g_g001,train
p1g_g001_t0_b1_p1,src_01,silicon_die_lower,6,4.444501511198083e-06,0.2329250566571395,1.397550339942837,314444.7890098942,31.44447890098942,4.998779296874989e-10,2795783244.1542726,546,13,14,3,12,13,p1g_g001,train
p1g_g001_t0_b1_p1,src_02,silicon_die_upper,5,5.024057527369637e-06,0.23857950884318346,1.4314770530591008,284924.4948452164,28.49244948452164,7.250976562500002e-10,1974185188.3266246,864,12,18,4,11,17,p1g_g001,train
p1g_g001_t0_b1_p1,src_03,silicon_die_upper,6,5.197174699591974e-06,0.2735067468355449,1.6410404810132693,315756.2667928223,31.575626679282227,6.982421875000003e-10,2350245388.192429,832,13,16,4,12,15,p1g_g001,train
p1g_g001_t1_b0_p0,src_00,silicon_die_lower,5,4.336090248032982e-06,0.2549886876641321,1.0199547506565283,235224.5207809545,23.52245207809545,4.94384765624999e-10,2063078843.7971103,540,12,15,3,11,14,p1g_g001,train
p1g_g001_t1_b0_p0,src_01,silicon_die_lower,6,4.444501511198083e-06,0.2329250566571395,0.931700226628558,209629.85933992942,20.962985933992943,4.998779296874989e-10,1863855496.1028483,546,13,14,3,12,13,p1g_g001,train
p1g_g001_t1_b0_p0,src_02,silicon_die_upper,5,5.024057527369637e-06,0.23857950884318346,0.9543180353727339,189949.66323014424,18.994966323014424,7.250976562500002e-10,1316123458.8844163,864,12,18,4,11,17,p1g_g001,train
p1g_g001_t1_b0_p0,src_03,silicon_die_upper,6,5.197174699591974e-06,0.2735067468355449,1.0940269873421795,210504.1778618815,21.05041778618815,6.982421875000003e-10,1566830258.7949529,832,13,16,4,12,15,p1g_g001,train
p1g_g001_t1_b0_p1,src_00,silicon_die_lower,5,4.336090248032982e-06,0.2549886876641321,1.5299321259847924,352836.78117143176,35.283678117143175,4.94384765624999e-10,3094618265.6956654,540,12,15,3,11,14,p1g_g001,train
p1g_g001_t1_b0_p1,src_01,silicon_die_lower,6,4.444501511198083e-06,0.2329250566571395,1.397550339942837,314444.7890098942,31.44447890098942,4.998779296874989e-10,2795783244.1542726,546,13,14,3,12,13,p1g_g001,train
p1g_g001_t1_b0_p1,src_02,silicon_die_upper,5,5.024057527369637e-06,0.23857950884318346,1.4314770530591008,284924.4948452164,28.49244948452164,7.250976562500002e-10,1974185188.3266246,864,12,18,4,11,17,p1g_g001,train
p1g_g001_t1_b0_p1,src_03,silicon_die_upper,6,5.197174699591974e-06,0.2735067468355449,1.6410404810132693,315756.2667928223,31.575626679282227,6.982421875000003e-10,2350245388.192429,832,13,16,4,12,15,p1g_g001,train
p1g_g001_t1_b1_p0,src_00,silicon_die_lower,5,4.336090248032982e-06,0.2549886876641321,1.0199547506565283,235224.5207809545,23.52245207809545,4.94384765624999e-10,2063078843.7971103,540,12,15,3,11,14,p1g_g001,train
p1g_g001_t1_b1_p0,src_01,silicon_die_lower,6,4.444501511198083e-06,0.2329250566571395,0.931700226628558,209629.85933992942,20.962985933992943,4.998779296874989e-10,1863855496.1028483,546,13,14,3,12,13,p1g_g001,train
p1g_g001_t1_b1_p0,src_02,silicon_die_upper,5,5.024057527369637e-06,0.23857950884318346,0.9543180353727339,189949.66323014424,18.994966323014424,7.250976562500002e-10,1316123458.8844163,864,12,18,4,11,17,p1g_g001,train
p1g_g001_t1_b1_p0,src_03,silicon_die_upper,6,5.197174699591974e-06,0.2735067468355449,1.0940269873421795,210504.1778618815,21.05041778618815,6.982421875000003e-10,1566830258.7949529,832,13,16,4,12,15,p1g_g001,train
p1g_g001_t1_b1_p1,src_00,silicon_die_lower,5,4.336090248032982e-06,0.2549886876641321,1.5299321259847924,352836.78117143176,35.283678117143175,4.94384765624999e-10,3094618265.6956654,540,12,15,3,11,14,p1g_g001,train
p1g_g001_t1_b1_p1,src_01,silicon_die_lower,6,4.444501511198083e-06,0.2329250566571395,1.397550339942837,314444.7890098942,31.44447890098942,4.998779296874989e-10,2795783244.1542726,546,13,14,3,12,13,p1g_g001,train
p1g_g001_t1_b1_p1,src_02,silicon_die_upper,5,5.024057527369637e-06,0.23857950884318346,1.4314770530591008,284924.4948452164,28.49244948452164,7.250976562500002e-10,1974185188.3266246,864,12,18,4,11,17,p1g_g001,train
p1g_g001_t1_b1_p1,src_03,silicon_die_upper,6,5.197174699591974e-06,0.2735067468355449,1.6410404810132693,315756.2667928223,31.575626679282227,6.982421875000003e-10,2350245388.192429,832,13,16,4,12,15,p1g_g001,train
p1g_g002_t0_b0_p0,src_00,silicon_die_lower,0,5.7127585497382545e-06,0.23636119298968014,0.9454447719587206,165497.06481154164,16.549706481154164,6.427001953124986e-10,1471051010.804531,702,13,18,3,12,17,p1g_g002,train
p1g_g002_t0_b0_p0,src_01,silicon_die_lower,5,4.566767485209771e-06,0.16400182746114053,0.6560073098445621,143648.06440642095,14.364806440642095,5.603027343749988e-10,1170808688.9426284,612,12,17,3,11,16,p1g_g002,train
p1g_g002_t0_b0_p0,src_02,silicon_die_upper,10,4.452011710809235e-06,0.1801976731397875,0.72079069255915,161902.2454071966,16.19022454071966,6.2774658203125e-10,1148219222.8380275,748,11,17,4,10,16,p1g_g002,train
p1g_g002_t0_b0_p0,src_03,silicon_die_upper,3,5.410664825068371e-06,0.2117764359026256,0.8471057436105024,156562.22867211112,15.656222867211111,7.418823242187502e-10,1141833031.9468915,884,13,17,4,12,16,p1g_g002,train
p1g_g002_t0_b0_p0,src_04,silicon_die_upper,6,5.153172060592444e-06,0.20766287050676624,0.830651482027065,161192.26609552943,16.119226609552943,6.848144531250003e-10,1212958456.4644766,816,12,17,4,11,16,p1g_g002,train
p1g_g002_t0_b0_p1,src_00,silicon_die_lower,0,5.7127585497382545e-06,0.23636119298968014,1.4181671579380808,248245.59721731246,24.824559721731244,6.427001953124986e-10,2206576516.2067966,702,13,18,3,12,17,p1g_g002,train
p1g_g002_t0_b0_p1,src_01,silicon_die_lower,5,4.566767485209771e-06,0.16400182746114053,0.9840109647668431,215472.09660963138,21.547209660963137,5.603027343749988e-10,1756213033.4139426,612,12,17,3,11,16,p1g_g002,train
p1g_g002_t0_b0_p1,src_02,silicon_die_upper,10,4.452011710809235e-06,0.1801976731397875,1.0811860388387249,242853.3681107949,24.28533681107949,6.2774658203125e-10,1722328834.257041,748,11,17,4,10,16,p1g_g002,train
p1g_g002_t0_b0_p1,src_03,silicon_die_upper,3,5.410664825068371e-06,0.2117764359026256,1.2706586154157535,234843.34300816664,23.484334300816663,7.418823242187502e-10,1712749547.9203374,884,13,17,4,12,16,p1g_g002,train
p1g_g002_t0_b0_p1,src_04,silicon_die_upper,6,5.153172060592444e-06,0.20766287050676624,1.2459772230405974,241788.39914329414,24.178839914329416,6.848144531250003e-10,1819437684.6967149,816,12,17,4,11,16,p1g_g002,train
p1g_g002_t0_b1_p0,src_00,silicon_die_lower,0,5.7127585497382545e-06,0.23636119298968014,0.9454447719587206,165497.06481154164,16.549706481154164,6.427001953124986e-10,1471051010.804531,702,13,18,3,12,17,p1g_g002,train
p1g_g002_t0_b1_p0,src_01,silicon_die_lower,5,4.566767485209771e-06,0.16400182746114053,0.6560073098445621,143648.06440642095,14.364806440642095,5.603027343749988e-10,1170808688.9426284,612,12,17,3,11,16,p1g_g002,train
p1g_g002_t0_b1_p0,src_02,silicon_die_upper,10,4.452011710809235e-06,0.1801976731397875,0.72079069255915,161902.2454071966,16.19022454071966,6.2774658203125e-10,1148219222.8380275,748,11,17,4,10,16,p1g_g002,train
p1g_g002_t0_b1_p0,src_03,silicon_die_upper,3,5.410664825068371e-06,0.2117764359026256,0.8471057436105024,156562.22867211112,15.656222867211111,7.418823242187502e-10,1141833031.9468915,884,13,17,4,12,16,p1g_g002,train
p1g_g002_t0_b1_p0,src_04,silicon_die_upper,6,5.153172060592444e-06,0.20766287050676624,0.830651482027065,161192.26609552943,16.119226609552943,6.848144531250003e-10,1212958456.4644766,816,12,17,4,11,16,p1g_g002,train
p1g_g002_t0_b1_p1,src_00,silicon_die_lower,0,5.7127585497382545e-06,0.23636119298968014,1.4181671579380808,248245.59721731246,24.824559721731244,6.427001953124986e-10,2206576516.2067966,702,13,18,3,12,17,p1g_g002,train
p1g_g002_t0_b1_p1,src_01,silicon_die_lower,5,4.566767485209771e-06,0.16400182746114053,0.9840109647668431,215472.09660963138,21.547209660963137,5.603027343749988e-10,1756213033.4139426,612,12,17,3,11,16,p1g_g002,train
p1g_g002_t0_b1_p1,src_02,silicon_die_upper,10,4.452011710809235e-06,0.1801976731397875,1.0811860388387249,242853.3681107949,24.28533681107949,6.2774658203125e-10,1722328834.257041,748,11,17,4,10,16,p1g_g002,train
p1g_g002_t0_b1_p1,src_03,silicon_die_upper,3,5.410664825068371e-06,0.2117764359026256,1.2706586154157535,234843.34300816664,23.484334300816663,7.418823242187502e-10,1712749547.9203374,884,13,17,4,12,16,p1g_g002,train
p1g_g002_t0_b1_p1,src_04,silicon_die_upper,6,5.153172060592444e-06,0.20766287050676624,1.2459772230405974,241788.39914329414,24.178839914329416,6.848144531250003e-10,1819437684.6967149,816,12,17,4,11,16,p1g_g002,train
p1g_g002_t1_b0_p0,src_00,silicon_die_lower,0,5.7127585497382545e-06,0.23636119298968014,0.9454447719587206,165497.06481154164,16.549706481154164,6.427001953124986e-10,1471051010.804531,702,13,18,3,12,17,p1g_g002,train
p1g_g002_t1_b0_p0,src_01,silicon_die_lower,5,4.566767485209771e-06,0.16400182746114053,0.6560073098445621,143648.06440642095,14.364806440642095,5.603027343749988e-10,1170808688.9426284,612,12,17,3,11,16,p1g_g002,train
p1g_g002_t1_b0_p0,src_02,silicon_die_upper,10,4.452011710809235e-06,0.1801976731397875,0.72079069255915,161902.2454071966,16.19022454071966,6.2774658203125e-10,1148219222.8380275,748,11,17,4,10,16,p1g_g002,train
p1g_g002_t1_b0_p0,src_03,silicon_die_upper,3,5.410664825068371e-06,0.2117764359026256,0.8471057436105024,156562.22867211112,15.656222867211111,7.418823242187502e-10,1141833031.9468915,884,13,17,4,12,16,p1g_g002,train
p1g_g002_t1_b0_p0,src_04,silicon_die_upper,6,5.153172060592444e-06,0.20766287050676624,0.830651482027065,161192.26609552943,16.119226609552943,6.848144531250003e-10,1212958456.4644766,816,12,17,4,11,16,p1g_g002,train
p1g_g002_t1_b0_p1,src_00,silicon_die_lower,0,5.7127585497382545e-06,0.23636119298968014,1.4181671579380808,248245.59721731246,24.824559721731244,6.427001953124986e-10,2206576516.2067966,702,13,18,3,12,17,p1g_g002,train
p1g_g002_t1_b0_p1,src_01,silicon_die_lower,5,4.566767485209771e-06,0.16400182746114053,0.9840109647668431,215472.09660963138,21.547209660963137,5.603027343749988e-10,1756213033.4139426,612,12,17,3,11,16,p1g_g002,train
p1g_g002_t1_b0_p1,src_02,silicon_die_upper,10,4.452011710809235e-06,0.1801976731397875,1.0811860388387249,242853.3681107949,24.28533681107949,6.2774658203125e-10,1722328834.257041,748,11,17,4,10,16,p1g_g002,train
p1g_g002_t1_b0_p1,src_03,silicon_die_upper,3,5.410664825068371e-06,0.2117764359026256,1.2706586154157535,234843.34300816664,23.484334300816663,7.418823242187502e-10,1712749547.9203374,884,13,17,4,12,16,p1g_g002,train
p1g_g002_t1_b0_p1,src_04,silicon_die_upper,6,5.153172060592444e-06,0.20766287050676624,1.2459772230405974,241788.39914329414,24.178839914329416,6.848144531250003e-10,1819437684.6967149,816,12,17,4,11,16,p1g_g002,train
p1g_g002_t1_b1_p0,src_00,silicon_die_lower,0,5.7127585497382545e-06,0.23636119298968014,0.9454447719587206,165497.06481154164,16.549706481154164,6.427001953124986e-10,1471051010.804531,702,13,18,3,12,17,p1g_g002,train
p1g_g002_t1_b1_p0,src_01,silicon_die_lower,5,4.566767485209771e-06,0.16400182746114053,0.6560073098445621,143648.06440642095,14.364806440642095,5.603027343749988e-10,1170808688.9426284,612,12,17,3,11,16,p1g_g002,train
p1g_g002_t1_b1_p0,src_02,silicon_die_upper,10,4.452011710809235e-06,0.1801976731397875,0.72079069255915,161902.2454071966,16.19022454071966,6.2774658203125e-10,1148219222.8380275,748,11,17,4,10,16,p1g_g002,train
p1g_g002_t1_b1_p0,src_03,silicon_die_upper,3,5.410664825068371e-06,0.2117764359026256,0.8471057436105024,156562.22867211112,15.656222867211111,7.418823242187502e-10,1141833031.9468915,884,13,17,4,12,16,p1g_g002,train
p1g_g002_t1_b1_p0,src_04,silicon_die_upper,6,5.153172060592444e-06,0.20766287050676624,0.830651482027065,161192.26609552943,16.119226609552943,6.848144531250003e-10,1212958456.4644766,816,12,17,4,11,16,p1g_g002,train
p1g_g002_t1_b1_p1,src_00,silicon_die_lower,0,5.7127585497382545e-06,0.23636119298968014,1.4181671579380808,248245.59721731246,24.824559721731244,6.427001953124986e-10,2206576516.2067966,702,13,18,3,12,17,p1g_g002,train
p1g_g002_t1_b1_p1,src_01,silicon_die_lower,5,4.566767485209771e-06,0.16400182746114053,0.9840109647668431,215472.09660963138,21.547209660963137,5.603027343749988e-10,1756213033.4139426,612,12,17,3,11,16,p1g_g002,train
